"BehaviorSpace results (NetLogo 6.0)"
"untrust_reputation_jt_core_gp_var.nlogo"
"gp_var_2ndconfig_SW_10%discoverers_10nodes_30%attackers"
"01/11/2018 12:25:03:368 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","30","0","31"
"[run number]","1","2","3","4","5","6","7","8","9","10"
"rankP","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"_is-debug","false","false","false","false","false","false","false","false","false","false"
"_network_type","""small-world""","""small-world""","""small-world""","""small-world""","""small-world""","""small-world""","""small-world""","""small-world""","""small-world""","""small-world"""
"network_coverage_for_attack","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"_log","false","false","false","false","false","false","false","false","false","false"
"_nodes","10","10","10","10","10","10","10","10","10","10"
"number_attacker","3","3","3","3","3","3","3","3","3","3"
"discoverer_turtles","1","1","1","1","1","1","1","1","1","1"
"[reporter]","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0"
"[final]","1","1","1","1","1","1","1","1","0.9090909090909091","1"
"[min]","0","0.8181818181818182","0.7272727272727273","0.8181818181818182","0.7272727272727273","0.6363636363636364","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.8181818181818182"
"[max]","1","1","1","1","1","1","1","1","1","1"
"[mean]","0.994823358459722",,,,"0.9937335391880846","0.9930069930069929","0.9920079920079916","0.9931886295522661","0.994823358459722","0.9928253564617199"
"[steps]","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000"
