"BehaviorSpace results (NetLogo 6.0)"
"untrust_reputation_jt_NEWMODEL.nlogo"
"3rdconfig_10nodesNEWMODEL_SW_rankp05"
"01/09/2018 15:52:53:898 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","30","0","31"
"[run number]","1","2","3","4","5","6","7","8","9","10"
"rankP","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5"
"_is-debug","false","false","false","false","false","false","false","false","false","false"
"_network_type","""small-world""","""small-world""","""small-world""","""small-world""","""small-world""","""small-world""","""small-world""","""small-world""","""small-world""","""small-world"""
"network_coverage_for_attack","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"_log","false","false","false","false","false","false","false","false","false","false"
"_nodes","10","10","10","10","10","10","10","10","10","10"
"number_attacker","1","1","1","1","1","1","1","1","1","1"
"[reporter]","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0"
"[final]","0.8181818181818182","1","0.8181818181818182","0.9090909090909091","0.8181818181818182","1","1","1","1","1"
"[min]","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.7272727272727273"
"[max]","1","1","1","1","1","1","1","1","1","1"
"[mean]",,,,,"0.9437834892380398","0.9396966669694001","0.937607846698762","0.9438743075106756","0.940786486241037","0.9440559440559501"
"[steps]","1000","1000","1000","1000","1000","1000","1000","1000","1000","1000"

"[all run data]","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0"
,"<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0.8181818181818182","0.9090909090909091","1","1","1","0.8181818181818182"
,"0.7272727272727273","1","1","1","1","1","1","1","1","1"
,"0.8181818181818182","1","0.8181818181818182","0.8181818181818182","1","0.8181818181818182","1","0.8181818181818182","1","1"
,"1","1","1","1","1","1","1","1","0.8181818181818182","1"
,"0.8181818181818182","1","1","1","1","1","1","1","0.7272727272727273","1"
,"1","1","1","1","1","0.8181818181818182","0.9090909090909091","1","1","1"
,"0.8181818181818182","1","0.8181818181818182","1","1","1","1","0.8181818181818182","1","0.8181818181818182"
,"1","1","1","0.8181818181818182","1","1","1","1","1","1"
,"0.8181818181818182","1","1","1","0.8181818181818182","1","0.7272727272727273","0.8181818181818182","1","1"
,"1","0.9090909090909091","1","0.8181818181818182","0.8181818181818182","0.8181818181818182","0.9090909090909091","1","1","1"
,"1","1","0.8181818181818182","0.8181818181818182","0.8181818181818182","1","1","1","1","0.8181818181818182"
,"1","0.8181818181818182","1","1","1","1","1","1","0.8181818181818182","0.8181818181818182"
,"1","1","1","0.8181818181818182","1","1","1","0.8181818181818182","0.7272727272727273","1"
,"0.8181818181818182","1","1","0.7272727272727273","0.8181818181818182","1","0.8181818181818182","0.9090909090909091","0.8181818181818182","1"
,"1","1","1","1","0.7272727272727273","1","1","0.9090909090909091","1","0.8181818181818182"
,"1","1","1","1","0.8181818181818182","1","1","1","1","1"
,"0.8181818181818182","1","0.7272727272727273","1","1","1","1","1","0.8181818181818182","1"
,"0.8181818181818182","1","0.9090909090909091","0.8181818181818182","1","0.8181818181818182","1","0.8181818181818182","1","1"
,"0.7272727272727273","1","1","0.8181818181818182","0.8181818181818182","0.8181818181818182","1","1","1","0.8181818181818182"
,"1","1","1","1","1","0.8181818181818182","1","1","0.8181818181818182","1"
,"1","1","1","1","1","0.8181818181818182","1","1","1","1"
,"1","0.8181818181818182","1","0.7272727272727273","0.8181818181818182","1","1","1","1","0.8181818181818182"
,"0.8181818181818182","1","1","0.8181818181818182","1","1","1","0.8181818181818182","1","1"
,"1","1","1","0.8181818181818182","1","1","1","1","1","1"
,"0.7272727272727273","0.9090909090909091","0.8181818181818182","1","1","1","1","1","1","1"
,"1","0.8181818181818182","0.8181818181818182","1","0.8181818181818182","1","0.8181818181818182","0.8181818181818182","0.8181818181818182","1"
,"1","1","0.9090909090909091","1","1","0.8181818181818182","0.8181818181818182","0.8181818181818182","0.7272727272727273","1"
,"1","1","0.8181818181818182","0.9090909090909091","1","1","0.8181818181818182","1","0.8181818181818182","1"
,"1","0.8181818181818182","1","1","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.8181818181818182","1","1"
,"0.8181818181818182","0.8181818181818182","1","1","1","1","1","0.8181818181818182","1","0.8181818181818182"
,"1","1","1","1","0.8181818181818182","1","0.9090909090909091","1","1","1"
,"0.8181818181818182","0.7272727272727273","1","1","0.8181818181818182","1","0.8181818181818182","0.9090909090909091","0.8181818181818182","1"
,"1","1","1","1","0.9090909090909091","1","0.8181818181818182","1","1","1"
,"0.8181818181818182","1","1","0.9090909090909091","1","1","1","1","1","1"
,"1","1","0.8181818181818182","1","0.9090909090909091","0.8181818181818182","0.8181818181818182","1","1","0.8181818181818182"
,"1","0.8181818181818182","1","1","0.9090909090909091","1","1","0.8181818181818182","0.8181818181818182","0.9090909090909091"
,"0.8181818181818182","0.9090909090909091","1","1","1","1","0.8181818181818182","1","1","0.8181818181818182"
,"1","0.8181818181818182","0.8181818181818182","1","0.8181818181818182","1","1","1","1","1"
,"0.8181818181818182","1","0.8181818181818182","1","0.8181818181818182","0.9090909090909091","0.9090909090909091","1","1","1"
,"1","1","0.9090909090909091","0.8181818181818182","0.8181818181818182","1","1","1","0.9090909090909091","1"
,"0.8181818181818182","1","0.8181818181818182","1","1","1","0.9090909090909091","0.9090909090909091","1","1"
,"0.8181818181818182","1","1","1","1","0.8181818181818182","1","1","1","1"
,"0.7272727272727273","0.9090909090909091","1","1","1","0.8181818181818182","1","0.8181818181818182","1","0.7272727272727273"
,"1","1","0.8181818181818182","0.7272727272727273","1","1","1","1","1","0.8181818181818182"
,"1","1","1","1","1","1","0.8181818181818182","1","0.8181818181818182","1"
,"1","0.8181818181818182","1","1","1","1","1","1","1","1"
,"1","1","1","1","1","1","0.7272727272727273","1","0.8181818181818182","0.7272727272727273"
,"0.8181818181818182","0.8181818181818182","0.8181818181818182","1","0.8181818181818182","0.8181818181818182","1","0.9090909090909091","1","1"
,"1","1","0.7272727272727273","1","0.8181818181818182","1","1","0.8181818181818182","0.8181818181818182","1"
,"1","1","1","1","0.8181818181818182","0.8181818181818182","1","1","0.8181818181818182","1"
,"1","1","1","1","1","1","1","0.8181818181818182","0.8181818181818182","0.8181818181818182"
,"1","1","1","0.8181818181818182","0.8181818181818182","1","1","1","0.8181818181818182","1"
,"1","0.8181818181818182","1","0.7272727272727273","1","1","1","0.8181818181818182","1","1"
,"1","0.8181818181818182","1","1","1","1","0.8181818181818182","1","1","1"
,"0.8181818181818182","1","1","1","0.8181818181818182","0.8181818181818182","0.8181818181818182","1","0.8181818181818182","1"
,"1","1","0.8181818181818182","1","1","1","1","1","1","1"
,"1","1","1","0.8181818181818182","1","0.8181818181818182","0.9090909090909091","1","1","1"
,"0.7272727272727273","1","0.8181818181818182","0.7272727272727273","1","1","1","0.8181818181818182","1","1"
